X0,Z1,X2,X3,Z4,X5,Z6,Z7,X8,Z9,X10,Z11,Z12,X13,Z14,X15,Z16,Z17,X18,X19,Z20,X21,X22,Z23,Labels
1,-1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['Z04', 'Z11', 'X23']"
1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,"['X13', 'Z30', 'X34']"
1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,"['Z14', 'Z20', 'Z31']"
1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,"['Z10', 'X14', 'Z31', 'X43', 'Z44']"
1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,"['Z10', 'Z11', 'Z41', 'X44']"
1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,"['Z30', 'X31', 'X32', 'X40', 'X41']"
1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,"['Z13', 'X42', 'Z42', 'Z44']"
1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,"['X04', 'Z12', 'X41', 'X44']"
-1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,"['X00', 'Z14', 'Z20', 'X24']"
1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,"['Z03', 'X04', 'Z11', 'X44']"
1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,-1,1,-1,"['Z02', 'X32', 'Z34', 'Z40']"
1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,"['Z04', 'X14', 'X24', 'X41']"
-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,"['X00', 'X04', 'X12', 'Z40']"
1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,"['Z20', 'Z31', 'X32']"
1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,"['Z10', 'X32', 'Z32']"
1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,"['Z02', 'Z04', 'X34', 'X44']"
1,1,-1,-1,1,-1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,"['X02', 'X04', 'X20', 'Z20', 'X42']"
1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,"['X13', 'X43', 'Z43']"
1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,"['Z00', 'Z11', 'Z33']"
-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,"['X01', 'Z24', 'Z41']"
1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,"['Z20', 'X21', 'Z31']"
-1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,"['X01', 'Z10', 'X22', 'X43', 'Z44']"
1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,"['X02', 'Z13', 'X41']"
1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,"['X32', 'Z32', 'X41']"
-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,"['X01', 'X11', 'X14', 'Z23', 'X41']"
1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,"['Z12', 'Z23', 'X24']"
1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,"['X11', 'Z11', 'X30', 'Z33']"
1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,"['Z04', 'X13', 'Z32', 'Z34']"
1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,"['Z04', 'Z10', 'Z12', 'X23', 'X24', 'X30']"
1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,"['X12', 'Z20', 'X31', 'X40']"
1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,"['Z03', 'Z20', 'Z24']"
1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,"['Z02', 'X23', 'Z44']"
1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,"['X23', 'Z31', 'Z44']"
1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,"['Z03', 'Z14', 'Z40']"
1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,"['X10', 'X13', 'X14', 'Z42']"
1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,"['X03', 'X11', 'Z14', 'X44']"
1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,"['X02', 'Z10', 'X31', 'Z44']"
1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,"['X10', 'X14', 'Z22']"
1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,"['Z22', 'X40', 'X41']"
1,1,1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X02', 'Z02', 'X04', 'X11', 'X23']"
1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,"['Z01', 'X11', 'Z42']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,"['Z32', 'Z42', 'X43']"
1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,"['X02', 'X03', 'X04', 'X43']"
1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,"['X11', 'X30', 'Z30', 'Z44']"
1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,"['Z13', 'X22', 'X31', 'X41']"
1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,"['Z04', 'Z11', 'Z30']"
1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,"['X10', 'X14', 'Z23', 'Z24', 'Z43']"
1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,"['Z03', 'X13', 'Z20', 'Z32', 'Z34']"
-1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,"['X00', 'Z02', 'Z21', 'X42', 'Z44']"
1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,"['Z00', 'Z11', 'X14', 'X21', 'X22', 'Z23', 'Z31']"
1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,"['X20', 'X24', 'X43', 'X44']"
1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,"['Z14', 'X21', 'Z32', 'Z42']"
1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,"['Z13', 'X20', 'X34']"
1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,1,"['X03', 'X21', 'Z23', 'Z42']"
-1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,"['X00', 'Z13', 'X32']"
1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,"['Z03', 'X23', 'X24', 'Z34', 'X40', 'Z42']"
1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,"['Z11', 'X13', 'Z30', 'X42']"
1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['Z03', 'X14', 'X34']"
1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,"['X03', 'Z24', 'X31', 'X42', 'X44']"
1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,"['Z03', 'Z13', 'Z20', 'Z32', 'Z42', 'Z44']"
1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,"['Z14', 'X33', 'Z34']"
1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,"['X10', 'X33', 'Z34']"
1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,"['Z10', 'X23', 'X42', 'X44']"
1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,"['X10', 'X21', 'Z34']"
1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,"['Z10', 'X20', 'Z40', 'Z41', 'Z44']"
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,"['Z10', 'X14', 'Z33', 'Z34']"
1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,"['X03', 'X14', 'X20', 'Z43']"
1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,"['X12', 'Z12', 'X41']"
-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,"['X01', 'X34', 'X40']"
1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,"['X03', 'X24', 'X30']"
-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,"['X00', 'Z01', 'Z02', 'Z23']"
1,-1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,"['Z00', 'X02', 'Z21', 'Z41']"
1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,1,"['Z30', 'Z31', 'X32']"
1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,"['Z23', 'Z40', 'Z41']"
1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,"['Z04', 'X30', 'X41']"
1,1,-1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,"['X03', 'X12', 'X14', 'X21']"
-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,"['X01', 'Z24', 'Z44']"
1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,"['X04', 'X23', 'X42', 'Z44']"
-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,"['X00', 'Z13', 'X40']"
1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,"['Z00', 'X14', 'Z21', 'X30', 'Z30', 'X34']"
1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,"['X02', 'Z20', 'X34']"
1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,"['Z01', 'Z13', 'X22']"
-1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,"['X01', 'Z03', 'Z23', 'Z34', 'Z44']"
1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,1,1,"['Z14', 'X32', 'X40']"
1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,"['X03', 'Z11', 'X23', 'X32', 'X42']"
-1,-1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,"['X00', 'Z01', 'Z12', 'Z20', 'Z34']"
1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,"['X04', 'X22', 'X32', 'Z41', 'Z42', 'X44']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,"['X24', 'X34', 'X43']"
-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,"['X01', 'X22', 'X43']"
1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,"['Z30', 'Z34', 'Z40']"
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,-1,"['Z01', 'X13', 'X23', 'Z32', 'Z33', 'X42']"
1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,"['X04', 'Z23', 'X24', 'X41']"
1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,"['Z03', 'Z13', 'X14']"
-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,"['X00', 'Z24', 'Z34', 'Z41']"
1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,"['X10', 'Z23', 'X41']"
1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,"['Z13', 'Z20', 'X31']"
1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,"['Z13', 'Z21', 'X24', 'X42']"
1,-1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,"['Z00', 'Z02', 'X21']"
1,1,-1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,"['X11', 'Z30', 'X31', 'X42']"
1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,"['Z02', 'X12', 'X14', 'Z42']"
1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,-1,"['Z01', 'Z14', 'X21', 'Z34']"
-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,"['X01', 'Z21', 'Z22']"
1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,"['X13', 'Z13', 'X30', 'Z32', 'Z40']"
-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,"['X00', 'Z11', 'X20', 'X24', 'X41']"
1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1,"['X21', 'Z23', 'Z31', 'Z40']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,"['Z33', 'Z41', 'X43']"
1,-1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,"['Z00', 'Z14', 'Z30']"
1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,"['Z02', 'Z04', 'X20', 'Z42']"
1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,"['X03', 'Z12', 'X44']"
1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,"['X23', 'X33', 'X34', 'X42']"
1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,"['X04', 'X10', 'X22', 'Z34']"
1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,1,-1,"['X10', 'X21', 'Z24', 'X40', 'X41', 'Z43']"
1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,"['Z02', 'Z12', 'X13', 'X22', 'Z33']"
1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,1,"['Z14', 'X33', 'X40']"
1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,"['X10', 'Z30', 'Z32', 'Z44']"
1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['Z00', 'X03', 'X14', 'X34']"
1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,"['Z00', 'Z01', 'Z13', 'X30', 'X41', 'Z44']"
1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1,-1,"['Z11', 'Z32', 'X34', 'X40', 'Z43']"
1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,"['Z12', 'X13', 'Z41', 'X43']"
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,"['Z01', 'X24', 'X43']"
1,-1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,"['Z11', 'X21', 'X42']"
1,1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,"['X02', 'X14', 'X23']"
-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,"['Z00', 'X01', 'Z24']"
1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,"['X10', 'X24', 'X40']"
1,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,"['X11', 'Z20', 'Z23', 'X24', 'Z43']"
1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,"['Z12', 'X30', 'Z42']"
1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,"['Z00', 'Z10', 'X13', 'X21', 'X43']"
1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,"['Z14', 'Z23', 'X42']"
-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,"['X00', 'Z03', 'X12', 'X30']"
1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,"['X02', 'X12', 'Z12', 'Z22']"
1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,"['X10', 'X14', 'Z21']"
-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,"['X00', 'X34', 'Z42']"
-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,"['X01', 'Z01', 'Z04', 'Z12', 'X23', 'Z40']"
1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,"['Z10', 'X33', 'X42']"
1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,"['X24', 'X31', 'Z34', 'X40']"
1,1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,-1,1,1,1,1,1,"['X12', 'X13', 'Z13', 'X21', 'Z22', 'X40']"
1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,"['X11', 'Z13', 'Z30', 'Z44']"
1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,-1,"['Z20', 'Z23', 'Z34']"
1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,"['Z00', 'Z03', 'Z23', 'X40', 'X43']"
1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,"['X04', 'Z22', 'X41']"
1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,"['X12', 'X13', 'X32']"
1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,"['X02', 'X03', 'X11', 'Z11', 'X42', 'Z43']"
1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1,-1,1,1,-1,"['X10', 'Z12', 'X22', 'Z34', 'Z41']"
1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,"['X22', 'Z40', 'Z44']"
1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,"['X02', 'Z13', 'X20', 'Z21', 'X44']"
-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,"['X00', 'Z22', 'Z23', 'Z30', 'X42']"
-1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,"['X00', 'X02', 'Z12', 'X30']"
1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,"['Z10', 'Z13', 'X22', 'Z24', 'Z34']"
1,1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,"['X03', 'X12', 'X42']"
1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,"['Z12', 'Z21', 'Z22', 'Z33', 'Z43']"
1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,"['X10', 'X22', 'Z31']"
1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,"['X23', 'Z23', 'X41']"
1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,"['X23', 'Z31', 'Z40']"
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,"['Z00', 'Z32', 'X34']"
1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,"['Z03', 'X11', 'X20', 'X34', 'X41']"
1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,"['X02', 'X41', 'Z42']"
1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,"['Z10', 'X23', 'X32', 'X42']"
1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,"['Z13', 'Z23', 'Z33']"
1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,"['X30', 'Z30', 'X34', 'Z43']"
1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,"['Z04', 'X33', 'X44']"
1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,"['Z01', 'X03', 'X24', 'X33']"
-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,"['X00', 'X12', 'X41', 'X42']"
1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,"['Z11', 'Z12', 'X34', 'X42', 'X44']"
1,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,1,"['Z10', 'Z14', 'X21', 'X34', 'Z40']"
-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,"['X00', 'Z02', 'Z12', 'X23', 'Z43']"
-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,"['X01', 'X20', 'Z33']"
1,1,-1,1,1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,"['X04', 'X12', 'Z31', 'X32']"
1,1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,"['X12', 'X14', 'Z22']"
1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,-1,1,1,-1,"['Z20', 'X31', 'Z34', 'Z41']"
1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,"['Z03', 'Z21', 'Z31', 'Z33', 'Z34', 'Z41', 'Z43']"
1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,"['X03', 'X24', 'X43']"
-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,"['X01', 'X12', 'Z40']"
1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,"['Z00', 'X03', 'X23', 'Z41']"
1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,"['Z12', 'X21', 'X23', 'X24']"
1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,"['X03', 'Z22', 'X30', 'Z31', 'X42']"
-1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,"['X00', 'Z12', 'X44']"
1,-1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,"['Z01', 'X21', 'Z22', 'Z23', 'Z30']"
1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,"['X30', 'Z31', 'X33', 'X34']"
1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,"['Z02', 'Z31', 'Z33']"
-1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,-1,1,"['X01', 'X21', 'X34', 'Z41', 'X44']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,"['X24', 'Z33', 'X34']"
